x,p_x,y,p_y,p_yx,pmi_yx
Bernardo Nello di Giovanni Falconi,0.007246376811594203,"Marco, Tommaso di",0.0036231884057971015,0.5,7.10852445677817
"Faenza, Ottaviano da",0.0036231884057971015,Francesco (called di Maestro Giotto),0.007246376811594203,1.0,7.10852445677817
Francesco (called di Maestro Giotto),0.007246376811594203,"Faenza, Pace da",0.0036231884057971015,0.5,7.10852445677817
"Ghiberti, Lorenzo (Lorenzo di Cione Ghiberti)",0.007246376811594203,"Fonte, Jacopo della (Jacopo della Quercia)",0.0036231884057971015,0.5,7.10852445677817
"Ghiberti, Lorenzo (Lorenzo di Cione Ghiberti)",0.007246376811594203,"Aretino, Niccolò",0.0036231884057971015,0.5,7.10852445677817
Forzore di Spinello,0.0036231884057971015,Cione,0.007246376811594203,1.0,7.10852445677817
Leonardo di Ser Giovanni,0.0036231884057971015,Cione,0.007246376811594203,1.0,7.10852445677817
"Vasari, Giorgio",0.010869565217391304,Antonio da San Gallo,0.0036231884057971015,0.33333333333333337,6.523561956057013
"Vasari, Giorgio",0.010869565217391304,Fuccio,0.0036231884057971015,0.33333333333333337,6.523561956057013
"Vasari, Giorgio",0.010869565217391304,Bramante da Urbino,0.0036231884057971015,0.33333333333333337,6.523561956057013
"Pisano, Tommaso",0.010869565217391304,"Fonte, Jacopo della (Jacopo della Quercia)",0.0036231884057971015,0.33333333333333337,6.523561956057013
"Pisano, Tommaso",0.010869565217391304,"Aretino, Niccolò",0.0036231884057971015,0.33333333333333337,6.523561956057013
Donato (Donatello),0.010869565217391304,"Fonte, Jacopo della (Jacopo della Quercia)",0.0036231884057971015,0.33333333333333337,6.523561956057013
Donato (Donatello),0.010869565217391304,"Aretino, Niccolò",0.0036231884057971015,0.33333333333333337,6.523561956057013
Giovanni da Milano,0.010869565217391304,"Casentino, Jacopo di",0.007246376811594203,0.6666666666666667,6.523561956057013
Jacopo Lanfrani,0.007246376811594203,Cione,0.007246376811594203,0.5,6.10852445677817
"Como, Guido da",0.007246376811594203,Lippo,0.007246376811594203,0.5,6.10852445677817
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.014492753623188406,"Fonte, Jacopo della (Jacopo della Quercia)",0.0036231884057971015,0.25,6.10852445677817
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.014492753623188406,"Aretino, Niccolò",0.0036231884057971015,0.25,6.10852445677817
Francesco (called di Maestro Giotto),0.007246376811594203,"Capanna, Puccio",0.007246376811594203,0.5,6.10852445677817
Vicino,0.007246376811594203,Fra Jacopo da Turrita,0.007246376811594203,0.5,6.10852445677817
Sollazzino,0.0036231884057971015,Jacopo di Cione Orcagna,0.018115942028985508,1.0,5.786596361890807
Jacopo di Cione Orcagna,0.018115942028985508,Bernardo Nello di Giovanni Falconi,0.007246376811594203,0.39999999999999997,5.786596361890807
Jacopo di Cione Orcagna,0.018115942028985508,"Marco, Tommaso di",0.0036231884057971015,0.19999999999999998,5.786596361890807
Jacopo di Cione Orcagna,0.018115942028985508,Mariotto,0.0036231884057971015,0.19999999999999998,5.786596361890807
"Pisano, Tommaso",0.010869565217391304,"Ghiberti, Lorenzo (Lorenzo di Cione Ghiberti)",0.007246376811594203,0.33333333333333337,5.523561956057013
"Como, Guido da",0.007246376811594203,Donato (Donatello),0.010869565217391304,0.5,5.523561956057013
Lippo,0.007246376811594203,Donato (Donatello),0.010869565217391304,0.5,5.523561956057013
Donato (Donatello),0.010869565217391304,"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.014492753623188406,0.6666666666666667,5.523561956057013
Donato (Donatello),0.010869565217391304,"Ghiberti, Lorenzo (Lorenzo di Cione Ghiberti)",0.007246376811594203,0.33333333333333337,5.523561956057013
Sollazzino,0.0036231884057971015,Bernardo di Cione Orcagna,0.021739130434782608,1.0,5.523561956057013
Bernardo di Cione Orcagna,0.021739130434782608,Bernardo Nello di Giovanni Falconi,0.007246376811594203,0.33333333333333337,5.523561956057013
Bernardo di Cione Orcagna,0.021739130434782608,"Marco, Tommaso di",0.0036231884057971015,0.16666666666666669,5.523561956057013
Giovanni dal Ponte (Giovanni da Santo Stefano a Ponte),0.021739130434782608,Agnolo di Lorenzo,0.0036231884057971015,0.16666666666666669,5.523561956057013
Giovanni dal Ponte (Giovanni da Santo Stefano a Ponte),0.021739130434782608,Michelino,0.0036231884057971015,0.16666666666666669,5.523561956057013
Giovanni dal Ponte (Giovanni da Santo Stefano a Ponte),0.021739130434782608,Giovanni Tossicani,0.0036231884057971015,0.16666666666666669,5.523561956057013
Margaritone,0.025362318840579712,"Aretino, Spinello",0.0036231884057971015,0.14285714285714285,5.3011695347205645
"Laurati, Pietro (called Lorenzetti)",0.025362318840579712,Bartolommeo Bologhini,0.0036231884057971015,0.14285714285714285,5.3011695347205645
"Laurati, Pietro (called Lorenzetti)",0.025362318840579712,"Forlì, Guglielmo da",0.0036231884057971015,0.14285714285714285,5.3011695347205645
Bernardo di Cione Orcagna,0.021739130434782608,Jacopo di Cione Orcagna,0.018115942028985508,0.6666666666666667,5.20163386116965
"Tommaso (or Maso, called Giottino)",0.028985507246376812,"Giottino (Tommaso, or Maso)",0.028985507246376812,1.0,5.108524456778169
"Tommaso (or Maso, called Giottino)",0.028985507246376812,Agnolo di Lorenzo,0.0036231884057971015,0.125,5.108524456778169
"Tommaso (or Maso, called Giottino)",0.028985507246376812,Michelino,0.0036231884057971015,0.125,5.108524456778169
"Tommaso (or Maso, called Giottino)",0.028985507246376812,Giovanni Tossicani,0.0036231884057971015,0.125,5.108524456778169
"Giottino (Tommaso, or Maso)",0.028985507246376812,Agnolo di Lorenzo,0.0036231884057971015,0.125,5.108524456778169
"Giottino (Tommaso, or Maso)",0.028985507246376812,Michelino,0.0036231884057971015,0.125,5.108524456778169
"Giottino (Tommaso, or Maso)",0.028985507246376812,Giovanni Tossicani,0.0036231884057971015,0.125,5.108524456778169
"Como, Guido da",0.007246376811594203,"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.014492753623188406,0.5,5.108524456778169
Lippo,0.007246376811594203,"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.014492753623188406,0.5,5.108524456778169
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.014492753623188406,"Ghiberti, Lorenzo (Lorenzo di Cione Ghiberti)",0.007246376811594203,0.25,5.108524456778169
"Gaddi, Giovanni",0.03260869565217391,Michele da Milano,0.0036231884057971015,0.11111111111111112,4.938599455335857
"Pisano, Tommaso",0.010869565217391304,Donato (Donatello),0.010869565217391304,0.33333333333333337,4.938599455335857
"Cavallini, Pietro",0.03260869565217391,"Forlì, Guglielmo da",0.0036231884057971015,0.11111111111111112,4.938599455335857
"Cavallini, Pietro",0.03260869565217391,Giovanni da Pistoia,0.0036231884057971015,0.11111111111111112,4.938599455335857
Nino Pisano,0.043478260869565216,"Pisano, Tommaso",0.010869565217391304,0.25,4.523561956057013
Nino Pisano,0.043478260869565216,"Ghiberti, Lorenzo (Lorenzo di Cione Ghiberti)",0.007246376811594203,0.16666666666666669,4.523561956057013
Nino Pisano,0.043478260869565216,"Fonte, Jacopo della (Jacopo della Quercia)",0.0036231884057971015,0.08333333333333334,4.523561956057013
Nino Pisano,0.043478260869565216,"Aretino, Niccolò",0.0036231884057971015,0.08333333333333334,4.523561956057013
"Pisano, Tommaso",0.010869565217391304,"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.014492753623188406,0.33333333333333337,4.523561956057013
Lippo,0.007246376811594203,Giovanni dal Ponte (Giovanni da Santo Stefano a Ponte),0.021739130434782608,0.5,4.523561956057013
Stefano,0.043478260869565216,"Forlì, Guglielmo da",0.0036231884057971015,0.08333333333333334,4.523561956057013
Stefano,0.043478260869565216,"Siena, Ugolino da (Sanese)",0.0036231884057971015,0.08333333333333334,4.523561956057013
Agnolo Gaddi,0.050724637681159424,"Cennini, Cennino di Drea",0.007246376811594203,0.14285714285714285,4.3011695347205645
Agnolo Gaddi,0.050724637681159424,Michele da Milano,0.0036231884057971015,0.07142857142857142,4.3011695347205645
Jacopo Tedesco (Lapo),0.025362318840579712,"Aretino, Marchionne",0.007246376811594203,0.14285714285714285,4.3011695347205645
Andrea Tafi,0.050724637681159424,"Como, Guido da",0.007246376811594203,0.14285714285714285,4.3011695347205645
"Gaddi, Gaddo",0.050724637681159424,Vicino,0.007246376811594203,0.14285714285714285,4.3011695347205645
"Gaddi, Gaddo",0.050724637681159424,Fra Jacopo da Turrita,0.007246376811594203,0.14285714285714285,4.3011695347205645
"Gaddi, Gaddo",0.050724637681159424,Michele da Milano,0.0036231884057971015,0.07142857142857142,4.3011695347205645
Nino Pisano,0.043478260869565216,Andrea Pisano,0.05434782608695652,1.0,4.20163386116965
Andrea Pisano,0.05434782608695652,"Pisano, Tommaso",0.010869565217391304,0.2,4.20163386116965
Andrea Pisano,0.05434782608695652,"Ghiberti, Lorenzo (Lorenzo di Cione Ghiberti)",0.007246376811594203,0.13333333333333333,4.20163386116965
Andrea Pisano,0.05434782608695652,"Fonte, Jacopo della (Jacopo della Quercia)",0.0036231884057971015,0.06666666666666667,4.20163386116965
Andrea Pisano,0.05434782608695652,"Aretino, Niccolò",0.0036231884057971015,0.06666666666666667,4.20163386116965
Andrea Pisano,0.05434782608695652,Domenico Ghirlandajo,0.0036231884057971015,0.06666666666666667,4.20163386116965
Andrea Pisano,0.05434782608695652,"Ghirlandajo, Ridolfo",0.0036231884057971015,0.06666666666666667,4.20163386116965
Andrea Pisano,0.05434782608695652,Antonio (called Il Carota),0.0036231884057971015,0.06666666666666667,4.20163386116965
Andrea di Cione Orcagna,0.05434782608695652,Sollazzino,0.0036231884057971015,0.06666666666666667,4.20163386116965
Andrea di Cione Orcagna,0.05434782608695652,Bernardo di Cione Orcagna,0.021739130434782608,0.4,4.20163386116965
Andrea di Cione Orcagna,0.05434782608695652,Jacopo di Cione Orcagna,0.018115942028985508,0.33333333333333337,4.20163386116965
Andrea di Cione Orcagna,0.05434782608695652,Bernardo Nello di Giovanni Falconi,0.007246376811594203,0.13333333333333333,4.20163386116965
Andrea di Cione Orcagna,0.05434782608695652,"Marco, Tommaso di",0.0036231884057971015,0.06666666666666667,4.20163386116965
Andrea di Cione Orcagna,0.05434782608695652,Francesco Traini,0.0036231884057971015,0.06666666666666667,4.20163386116965
Andrea di Cione Orcagna,0.05434782608695652,Mariotto,0.0036231884057971015,0.06666666666666667,4.20163386116965
"Gaddi, Giovanni",0.03260869565217391,Agnolo Gaddi,0.050724637681159424,0.888888888888889,4.131244533278253
"Tommaso (or Maso, called Giottino)",0.028985507246376812,Lippo,0.007246376811594203,0.125,4.108524456778169
"Giottino (Tommaso, or Maso)",0.028985507246376812,Lippo,0.007246376811594203,0.125,4.108524456778169
Agnolo (of Siena),0.06159420289855073,Agostino (of Siena),0.06159420289855073,1.0,4.02106161552783
Agnolo (of Siena),0.06159420289855073,Jacopo Lanfrani,0.007246376811594203,0.11764705882352941,4.02106161552783
Agnolo (of Siena),0.06159420289855073,Jacobello,0.0036231884057971015,0.058823529411764705,4.02106161552783
Agnolo (of Siena),0.06159420289855073,Pietro Paolo,0.0036231884057971015,0.058823529411764705,4.02106161552783
Agnolo (of Siena),0.06159420289855073,Paolo,0.0036231884057971015,0.058823529411764705,4.02106161552783
Agnolo (of Siena),0.06159420289855073,Pietro,0.0036231884057971015,0.058823529411764705,4.02106161552783
Agnolo (of Siena),0.06159420289855073,Forzore di Spinello,0.0036231884057971015,0.058823529411764705,4.02106161552783
Agnolo (of Siena),0.06159420289855073,Leonardo di Ser Giovanni,0.0036231884057971015,0.058823529411764705,4.02106161552783
Agnolo (of Siena),0.06159420289855073,Cione,0.007246376811594203,0.11764705882352941,4.02106161552783
Agnolo (of Siena),0.06159420289855073,Pesarese,0.0036231884057971015,0.058823529411764705,4.02106161552783
Agostino (of Siena),0.06159420289855073,Jacopo Lanfrani,0.007246376811594203,0.11764705882352941,4.02106161552783
Agostino (of Siena),0.06159420289855073,Jacobello,0.0036231884057971015,0.058823529411764705,4.02106161552783
Agostino (of Siena),0.06159420289855073,Pietro Paolo,0.0036231884057971015,0.058823529411764705,4.02106161552783
Agostino (of Siena),0.06159420289855073,Paolo,0.0036231884057971015,0.058823529411764705,4.02106161552783
Agostino (of Siena),0.06159420289855073,Pietro,0.0036231884057971015,0.058823529411764705,4.02106161552783
Agostino (of Siena),0.06159420289855073,Forzore di Spinello,0.0036231884057971015,0.058823529411764705,4.02106161552783
Agostino (of Siena),0.06159420289855073,Leonardo di Ser Giovanni,0.0036231884057971015,0.058823529411764705,4.02106161552783
Agostino (of Siena),0.06159420289855073,Cione,0.007246376811594203,0.11764705882352941,4.02106161552783
Agostino (of Siena),0.06159420289855073,Pesarese,0.0036231884057971015,0.058823529411764705,4.02106161552783
"Gaddi, Giovanni",0.03260869565217391,"Casentino, Jacopo di",0.007246376811594203,0.11111111111111112,3.938599455335857
Margaritone,0.025362318840579712,"Vasari, Giorgio",0.010869565217391304,0.14285714285714285,3.716207033999409
Niccola Pisano,0.08333333333333333,"Danti, Vincenzio",0.0036231884057971015,0.04347826086956522,3.5849625007211565
Niccola Pisano,0.08333333333333333,Antonio da San Gallo,0.0036231884057971015,0.04347826086956522,3.5849625007211565
Niccola Pisano,0.08333333333333333,Fuccio,0.0036231884057971015,0.04347826086956522,3.5849625007211565
Niccola Pisano,0.08333333333333333,Bramante da Urbino,0.0036231884057971015,0.04347826086956522,3.5849625007211565
Niccola Pisano,0.08333333333333333,Lino,0.0036231884057971015,0.04347826086956522,3.5849625007211565
Niccola Pisano,0.08333333333333333,Maglione,0.0036231884057971015,0.04347826086956522,3.5849625007211565
"Buffalmacco, Buonamico",0.08333333333333333,Bruno di Giovanni,0.014492753623188406,0.1739130434782609,3.5849625007211565
"Gaddi, Giovanni",0.03260869565217391,"Gaddi, Gaddo",0.050724637681159424,0.5555555555555556,3.4531726281656154
Jacopo Tedesco (Lapo),0.025362318840579712,"Arnolfo di Lapo (Arnolfo Lapo, Arnolfo Lapi)",0.06884057971014493,0.7142857142857143,3.3751701161643424
"Gaddi, Giovanni",0.03260869565217391,Giovanni da Milano,0.010869565217391304,0.11111111111111112,3.3536369546147005
Agnolo Gaddi,0.050724637681159424,"Casentino, Jacopo di",0.007246376811594203,0.07142857142857142,3.3011695347205645
Jacopo Tedesco (Lapo),0.025362318840579712,"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.014492753623188406,0.14285714285714285,3.3011695347205645
Andrea Tafi,0.050724637681159424,Lippo,0.007246376811594203,0.07142857142857142,3.3011695347205645
Andrea Tafi,0.050724637681159424,Vicino,0.007246376811594203,0.07142857142857142,3.3011695347205645
Andrea Tafi,0.050724637681159424,Fra Jacopo da Turrita,0.007246376811594203,0.07142857142857142,3.3011695347205645
"Gaddi, Taddeo",0.11594202898550725,"Cennini, Cennino di Drea",0.007246376811594203,0.0625,3.108524456778169
"Gaddi, Taddeo",0.11594202898550725,Giovanni da Milano,0.010869565217391304,0.09375,3.108524456778169
"Gaddi, Taddeo",0.11594202898550725,"Casentino, Jacopo di",0.007246376811594203,0.0625,3.108524456778169
"Gaddi, Taddeo",0.11594202898550725,Michele da Milano,0.0036231884057971015,0.03125,3.108524456778169
"Gaddi, Taddeo",0.11594202898550725,"Alberti, Leon Batista",0.0036231884057971015,0.03125,3.108524456778169
"Cimabue, Giovanni",0.11594202898550725,Alesso Baldovinetti,0.0036231884057971015,0.03125,3.108524456778169
Agnolo Gaddi,0.050724637681159424,"Gaddi, Gaddo",0.050724637681159424,0.42857142857142855,3.078777113384117
Giovanni Pisano,0.11956521739130435,"Danti, Vincenzio",0.0036231884057971015,0.030303030303030304,3.0641303374197157
Giovanni Pisano,0.11956521739130435,Lino,0.0036231884057971015,0.030303030303030304,3.0641303374197157
"Gaddi, Taddeo",0.11594202898550725,"Gaddi, Giovanni",0.03260869565217391,0.25,2.938599455335857
Nino Pisano,0.043478260869565216,Donato (Donatello),0.010869565217391304,0.08333333333333334,2.938599455335857
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.014492753623188406,"Arnolfo di Lapo (Arnolfo Lapo, Arnolfo Lapi)",0.06884057971014493,0.5,2.860596943334584
Agnolo Gaddi,0.050724637681159424,"Gaddi, Taddeo",0.11594202898550725,0.7857142857142856,2.7606011533578623
Agnolo Gaddi,0.050724637681159424,Giovanni da Milano,0.010869565217391304,0.07142857142857142,2.716207033999409
Andrea Tafi,0.050724637681159424,Donato (Donatello),0.010869565217391304,0.07142857142857142,2.716207033999409
Andrea Pisano,0.05434782608695652,Donato (Donatello),0.010869565217391304,0.06666666666666667,2.616671360448495
Nino Pisano,0.043478260869565216,"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.014492753623188406,0.08333333333333334,2.5235619560570135
Giovanni dal Ponte (Giovanni da Santo Stefano a Ponte),0.021739130434782608,"Giottino (Tommaso, or Maso)",0.028985507246376812,0.16666666666666669,2.5235619560570135
Giovanni dal Ponte (Giovanni da Santo Stefano a Ponte),0.021739130434782608,"Tommaso (or Maso, called Giottino)",0.028985507246376812,0.16666666666666669,2.5235619560570135
Margaritone,0.025362318840579712,Jacopo Tedesco (Lapo),0.025362318840579712,0.14285714285714285,2.493814612662961
Andrea Tafi,0.050724637681159424,"Gaddi, Gaddo",0.050724637681159424,0.2857142857142857,2.493814612662961
"Gaddi, Taddeo",0.11594202898550725,"Gaddi, Gaddo",0.050724637681159424,0.28125,2.4710945361628776
Giovanni Pisano,0.11956521739130435,Niccola Pisano,0.08333333333333333,0.45454545454545453,2.4474589769712214
Andrea Tafi,0.050724637681159424,"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.014492753623188406,0.07142857142857142,2.301169534720565
"Vasari, Giorgio",0.010869565217391304,"Arnolfo di Lapo (Arnolfo Lapo, Arnolfo Lapi)",0.06884057971014493,0.33333333333333337,2.275634442613428
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.014492753623188406,Andrea Pisano,0.05434782608695652,0.25,2.201633861169651
Raffaello Sanzio (or da Urbino),0.0036231884057971015,Giotto,0.21739130434782608,1.0,2.201633861169651
Bruno di Giovanni,0.014492753623188406,Andrea di Cione Orcagna,0.05434782608695652,0.25,2.201633861169651
"Bolognese, Franco",0.0036231884057971015,Giotto,0.21739130434782608,1.0,2.201633861169651
Agobbio,0.0036231884057971015,Giotto,0.21739130434782608,1.0,2.201633861169651
Benedetto da Maiano,0.0036231884057971015,Giotto,0.21739130434782608,1.0,2.201633861169651
"Forlì, Guglielmo da",0.0036231884057971015,Giotto,0.21739130434782608,1.0,2.201633861169651
"Siena, Ugolino da (Sanese)",0.0036231884057971015,Giotto,0.21739130434782608,1.0,2.201633861169651
"Faenza, Ottaviano da",0.0036231884057971015,Giotto,0.21739130434782608,1.0,2.201633861169651
Francesco (called di Maestro Giotto),0.007246376811594203,Giotto,0.21739130434782608,1.0,2.201633861169651
"Faenza, Pace da",0.0036231884057971015,Giotto,0.21739130434782608,1.0,2.201633861169651
"Buonarroti, Michelagnolo",0.0036231884057971015,Giotto,0.21739130434782608,1.0,2.201633861169651
"Capanna, Puccio",0.007246376811594203,Giotto,0.21739130434782608,1.0,2.201633861169651
Domenico Ghirlandajo,0.0036231884057971015,Giotto,0.21739130434782608,1.0,2.201633861169651
"Ghirlandajo, Ridolfo",0.0036231884057971015,Giotto,0.21739130434782608,1.0,2.201633861169651
Antonio (called Il Carota),0.0036231884057971015,Giotto,0.21739130434782608,1.0,2.201633861169651
"Cavallini, Pietro",0.03260869565217391,"Laurati, Pietro (called Lorenzetti)",0.025362318840579712,0.11111111111111112,2.131244533278253
"Gaddi, Taddeo",0.11594202898550725,Vicino,0.007246376811594203,0.03125,2.108524456778169
"Cimabue, Giovanni",0.11594202898550725,Vicino,0.007246376811594203,0.03125,2.108524456778169
"Cimabue, Giovanni",0.11594202898550725,Fra Jacopo da Turrita,0.007246376811594203,0.03125,2.108524456778169
"Vasari, Giorgio",0.010869565217391304,Niccola Pisano,0.08333333333333333,0.33333333333333337,2.0000000000000004
Stefano,0.043478260869565216,"Laurati, Pietro (called Lorenzetti)",0.025362318840579712,0.08333333333333334,1.7162070339994089
Andrea Tafi,0.050724637681159424,"Cimabue, Giovanni",0.11594202898550725,0.35714285714285715,1.6230976296079271
"Pisano, Tommaso",0.010869565217391304,"Gaddi, Taddeo",0.11594202898550725,0.33333333333333337,1.523561956057013
Donato (Donatello),0.010869565217391304,"Gaddi, Taddeo",0.11594202898550725,0.33333333333333337,1.523561956057013
Stefano,0.043478260869565216,"Tommaso (or Maso, called Giottino)",0.028985507246376812,0.08333333333333334,1.523561956057013
Stefano,0.043478260869565216,"Giottino (Tommaso, or Maso)",0.028985507246376812,0.08333333333333334,1.523561956057013
Giovanni Pisano,0.11956521739130435,"Vasari, Giorgio",0.010869565217391304,0.030303030303030304,1.4791678366985597
Stefano,0.043478260869565216,"Cavallini, Pietro",0.03260869565217391,0.08333333333333334,1.3536369546147007
Jacopo Tedesco (Lapo),0.025362318840579712,"Cimabue, Giovanni",0.11594202898550725,0.2857142857142857,1.3011695347205647
"Gaddi, Gaddo",0.050724637681159424,"Cimabue, Giovanni",0.11594202898550725,0.2857142857142857,1.3011695347205647
"Ghiberti, Lorenzo (Lorenzo di Cione Ghiberti)",0.007246376811594203,Giotto,0.21739130434782608,0.5,1.2016338611696507
"Cimabue, Giovanni",0.11594202898550725,"Arnolfo di Lapo (Arnolfo Lapo, Arnolfo Lapi)",0.06884057971014493,0.15625,1.1825250382219459
"Cimabue, Giovanni",0.11594202898550725,Bruno di Giovanni,0.014492753623188406,0.03125,1.1085244567781691
Margaritone,0.025362318840579712,"Arnolfo di Lapo (Arnolfo Lapo, Arnolfo Lapi)",0.06884057971014493,0.14285714285714285,1.0532420212769793
Giotto,0.21739130434782608,"Cimabue, Giovanni",0.11594202898550725,0.23333333333333336,1.0089887832272548
Giotto,0.21739130434782608,"Laurati, Pietro (called Lorenzetti)",0.025362318840579712,0.05,0.9792414398332026
"Buffalmacco, Buonamico",0.08333333333333333,Andrea Tafi,0.050724637681159424,0.08695652173913045,0.7776075786635522
Giotto,0.21739130434782608,Donato (Donatello),0.010869565217391304,0.016666666666666666,0.6166713604484945
Giotto,0.21739130434782608,Stefano,0.043478260869565216,0.06666666666666667,0.6166713604484945
Niccola Pisano,0.08333333333333333,"Arnolfo di Lapo (Arnolfo Lapo, Arnolfo Lapi)",0.06884057971014493,0.08695652173913045,0.33703498727757086
"Cimabue, Giovanni",0.11594202898550725,"Laurati, Pietro (called Lorenzetti)",0.025362318840579712,0.03125,0.3011695347205648
Giotto,0.21739130434782608,Andrea Pisano,0.05434782608695652,0.06666666666666667,0.2947432655611322
Giotto,0.21739130434782608,"Arnolfo di Lapo (Arnolfo Lapo, Arnolfo Lapi)",0.06884057971014493,0.08333333333333334,0.2756344426134277
Margaritone,0.025362318840579712,Giovanni Pisano,0.11956521739130435,0.14285714285714285,0.25677541536211146
"Cavallini, Pietro",0.03260869565217391,Giotto,0.21739130434782608,0.22222222222222224,0.03170885972733836
Andrea Tafi,0.050724637681159424,Giotto,0.21739130434782608,0.21428571428571427,-0.02075856016679749
Giovanni Pisano,0.11956521739130435,Agnolo (of Siena),0.06159420289855073,0.06060606060606061,-0.02333250383062389
Giovanni Pisano,0.11956521739130435,Agostino (of Siena),0.06159420289855073,0.06060606060606061,-0.02333250383062389
"Arnolfo di Lapo (Arnolfo Lapo, Arnolfo Lapi)",0.06884057971014493,Andrea Pisano,0.05434782608695652,0.05263157894736842,-0.04629365227393495
Giovanni Pisano,0.11956521739130435,"Arnolfo di Lapo (Arnolfo Lapo, Arnolfo Lapi)",0.06884057971014493,0.06060606060606061,-0.18379717602386983
Agnolo (of Siena),0.06159420289855073,"Arnolfo di Lapo (Arnolfo Lapo, Arnolfo Lapi)",0.06884057971014493,0.058823529411764705,-0.2268658979157559
Agostino (of Siena),0.06159420289855073,"Arnolfo di Lapo (Arnolfo Lapo, Arnolfo Lapi)",0.06884057971014493,0.058823529411764705,-0.2268658979157559
"Buffalmacco, Buonamico",0.08333333333333333,Andrea di Cione Orcagna,0.05434782608695652,0.04347826086956522,-0.32192809488736207
Niccola Pisano,0.08333333333333333,"Cimabue, Giovanni",0.11594202898550725,0.08695652173913045,-0.41503749927884365
Giotto,0.21739130434782608,"Gaddi, Taddeo",0.11594202898550725,0.08333333333333334,-0.47643804394298694
Nino Pisano,0.043478260869565216,"Gaddi, Taddeo",0.11594202898550725,0.08333333333333334,-0.47643804394298694
Jacopo Tedesco (Lapo),0.025362318840579712,Giotto,0.21739130434782608,0.14285714285714285,-0.6057210608879536
"Buffalmacco, Buonamico",0.08333333333333333,"Arnolfo di Lapo (Arnolfo Lapo, Arnolfo Lapi)",0.06884057971014493,0.04347826086956522,-0.6629650127224291
"Gaddi, Taddeo",0.11594202898550725,Andrea Tafi,0.050724637681159424,0.03125,-0.6988304652794353
Agnolo Gaddi,0.050724637681159424,Giovanni Pisano,0.11956521739130435,0.07142857142857142,-0.7432245846378887
"Gaddi, Taddeo",0.11594202898550725,Andrea Pisano,0.05434782608695652,0.03125,-0.7983661388303492
Giovanni Pisano,0.11956521739130435,"Cimabue, Giovanni",0.11594202898550725,0.06060606060606061,-0.9358696625802844
