x,p_x,y,p_y,p_yx,pmi_yx
Giotto,0.12840466926070038,"Tafi, Andrea",0.01556420233463035,0.060606060606060615,1.961230429835425
Giotto,0.12840466926070038,"Laurati, Pietro (Pietro Lorenzetti)",0.007782101167315175,0.030303030303030307,1.961230429835425
Giotto,0.12840466926070038,"Cimabue, Giovanni",0.042801556420233464,0.15151515151515152,1.82372690608549
Giotto,0.12840466926070038,Stefano,0.019455252918287938,0.060606060606060615,1.6393023349480627
Giotto,0.12840466926070038,"Pisano, Andrea",0.023346303501945526,0.060606060606060615,1.3762679291142688
Giotto,0.12840466926070038,"Cavallini, Pietro",0.011673151750972763,0.030303030303030307,1.3762679291142688
"Pisano, Andrea",0.023346303501945526,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.06614785992217899,0.16666666666666666,1.3331992072223826
Donato (Donatello),0.0933852140077821,"Uccello, Paolo",0.03501945525291829,0.08333333333333333,1.2507370470304093
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.11673151750972763,Donato (Donatello),0.0933852140077821,0.2,1.0987339535853597
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.06614785992217899,"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.11673151750972763,0.23529411764705882,1.0112711123350202
Giotto,0.12840466926070038,"Gaddi, Taddeo",0.0311284046692607,0.060606060606060615,0.9612304298354248
Michelozzo Michelozzi,0.023346303501945526,Donato (Donatello),0.0933852140077821,0.16666666666666666,0.8356995477515657
Giotto,0.12840466926070038,"Gaddi, Agnolo",0.019455252918287938,0.030303030303030307,0.6393023349480625
"Robbia, Luca della",0.0311284046692607,Donato (Donatello),0.0933852140077821,0.125,0.42066204847272204
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.06614785992217899,Donato (Donatello),0.0933852140077821,0.11764705882352941,0.3331992072223825
