x,p_x,y,p_y,p_yx,pmi_yx
"Vivarino, Luigi",0.001321003963011889,"Bellini, Gentile",0.0066050198150594455,1.0,7.24222139509837
"Pisano, Andrea",0.007926023778071334,"Pisano, Nino",0.001321003963011889,0.16666666666666669,6.979186989264576
Simone (brother of Donatello),0.002642007926023778,"Filarete, Antonio",0.003963011889035667,0.5,6.979186989264576
"Gozzoli, Benozzo",0.007926023778071334,"Forlï¿½, Melozzo da",0.001321003963011889,0.16666666666666669,6.979186989264576
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.007926023778071334,"Francesco, Mariotto di",0.001321003963011889,0.16666666666666669,6.979186989264576
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.007926023778071334,Tribolo (Niccolï¿½),0.001321003963011889,0.16666666666666669,6.979186989264576
"Fabriano, Gentile da",0.003963011889035667,"Pisanello, Vittore or Antonio",0.002642007926023778,0.33333333333333337,6.979186989264576
"Albertinelli, Mariotto",0.007926023778071334,Visino,0.001321003963011889,0.16666666666666669,6.979186989264576
"Marcilla, Guglielmo da (Guillaume de Marcillac)",0.007926023778071334,"Claudio, Maestro",0.002642007926023778,0.33333333333333337,6.979186989264576
"Nola, Giovanni da",0.002642007926023778,"Dossi, Dosso",0.003963011889035667,0.5,6.979186989264576
"Caravaggio, Polidoro da (Polidoro Caldara)",0.007926023778071334,Maturino,0.002642007926023778,0.33333333333333337,6.979186989264576
"Montelupo, Raffaello da",0.003963011889035667,"Montelupo, Baccio da",0.005284015852047556,0.6666666666666667,6.979186989264576
"Memmi, Simone (Simone Martini, or Sanese)",0.009247027741083224,"Memmi, Lippo",0.003963011889035667,0.4285714285714285,6.756794567928127
"Quercia, Jacopo della (Jacopo della Fonte)",0.009247027741083224,Matteo (of Lucca),0.001321003963011889,0.14285714285714285,6.756794567928127
"Botticelli, Sandro (Sandro di Botticello, or Alessandro Filipepi)",0.009247027741083224,Biagio (pupil of Botticelli),0.001321003963011889,0.14285714285714285,6.756794567928127
"Botticelli, Sandro (Sandro di Botticello, or Alessandro Filipepi)",0.009247027741083224,Apelles,0.001321003963011889,0.14285714285714285,6.756794567928127
"Credi, Lorenzo di",0.009247027741083224,"Lunetti, Tommaso di Stefano",0.001321003963011889,0.14285714285714285,6.756794567928127
"Credi, Lorenzo di",0.009247027741083224,"Credi, Maestro",0.001321003963011889,0.14285714285714285,6.756794567928127
"Aretino, Spinello",0.010568031704095112,"Daddi, Bernardo",0.001321003963011889,0.125,6.5641494899857324
"Robbia, Luca della",0.010568031704095112,"Robbia, Agostino della",0.001321003963011889,0.125,6.5641494899857324
"Cosini, Silvio (Silvio da Fiesole)",0.002642007926023778,"Fiesole, Andrea da (Andrea Ferrucci)",0.005284015852047556,0.5,6.5641494899857324
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.005284015852047556,"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.002642007926023778,0.25,6.5641494899857324
"Bellini, Giovanni",0.011889035667107,"Vivarino, Luigi",0.001321003963011889,0.11111111111111112,6.394224488543419
"Bellini, Giovanni",0.011889035667107,"Carpaccio (Scarpaccia), Vittore",0.001321003963011889,0.11111111111111112,6.394224488543419
"Maiano, Benedetto da",0.011889035667107,"Donzello, Polito del",0.001321003963011889,0.11111111111111112,6.394224488543419
"Maiano, Benedetto da",0.011889035667107,"Tasso, Domenico del",0.001321003963011889,0.11111111111111112,6.394224488543419
"Cosimo, Piero di",0.011889035667107,"Barile, Gian (of Florence)",0.001321003963011889,0.11111111111111112,6.394224488543419
"Messina, Antonello da",0.002642007926023778,"Viniziano, Domenico (Domenico da Venezia)",0.0066050198150594455,0.5,6.24222139509837
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.005284015852047556,"Vecelli, Tiziano (Tiziano da Cadore)",0.0066050198150594455,0.5,6.24222139509837
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.002642007926023778,"Vecelli, Tiziano (Tiziano da Cadore)",0.0066050198150594455,0.5,6.24222139509837
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.002642007926023778,"Sogliani, Giovanni Antonio",0.0066050198150594455,0.5,6.24222139509837
"Pontormo, Jacopo da (Jacopo Carrucci)",0.002642007926023778,Franciabigio (Francia),0.013210039630118891,1.0,6.24222139509837
"Francesco, Mariotto di",0.001321003963011889,Franciabigio (Francia),0.013210039630118891,1.0,6.24222139509837
"Peruzzi, Baldassarre (Baldassarre da Siena)",0.01453104359313078,"Tozzo, Antonio del (Antonio del Rozzo)",0.001321003963011889,0.09090909090909091,6.104717871348434
"Peruzzi, Baldassarre (Baldassarre da Siena)",0.01453104359313078,Vitruvius,0.001321003963011889,0.09090909090909091,6.104717871348434
"Castagno, Andrea dal (Andrea degli Impiccati)",0.011889035667107,"Viniziano, Domenico (Domenico da Venezia)",0.0066050198150594455,0.4444444444444445,6.072296393656057
"Pisano, Andrea",0.007926023778071334,"Pisano, Tommaso",0.002642007926023778,0.16666666666666669,5.9791869892645755
"Gaddi, Gaddo",0.003963011889035667,"Tafi, Andrea",0.005284015852047556,0.33333333333333337,5.9791869892645755
"Verrocchio, Andrea",0.015852047556142668,Orsino,0.001321003963011889,0.08333333333333334,5.9791869892645755
"Romano, Paolo",0.003963011889035667,"Lotti, Lorenzetto (Lorenzo)",0.005284015852047556,0.33333333333333337,5.9791869892645755
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.007926023778071334,"Feltro, Morto da",0.002642007926023778,0.16666666666666669,5.9791869892645755
"Ghirlandajo, Domenico",0.015852047556142668,"Ghirlandajo, David",0.001321003963011889,0.08333333333333334,5.9791869892645755
"Ghirlandajo, Domenico",0.015852047556142668,"Mainardi, Bastiano (Bastiano da San Gimignano)",0.002642007926023778,0.16666666666666669,5.9791869892645755
"Pecori, Domenico",0.002642007926023778,"Marcilla, Guglielmo da (Guillaume de Marcillac)",0.007926023778071334,0.5,5.9791869892645755
"Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)",0.002642007926023778,"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.007926023778071334,0.5,5.9791869892645755
"Mazzuoli, Francesco (Parmigiano)",0.015852047556142668,"Trento, Antonio da (Antonio Fantuzzi)",0.001321003963011889,0.08333333333333334,5.9791869892645755
"Buffalmacco, Buonamico",0.017173051519154558,"Giovanni, Bruno di",0.002642007926023778,0.15384615384615385,5.86370977184464
"Angelo, Lorentino d'",0.003963011889035667,"Francesca, Piero della (Piero Borghese, or Piero dal Borgo a San Sepolcro)",0.011889035667107,0.6666666666666667,5.809261987822263
"San Gallo, Giuliano da",0.018494055482166448,"Giamberti, Francesco",0.001321003963011889,0.07142857142857142,5.756794567928128
"Credi, Lorenzo di",0.009247027741083224,"Ghirlandajo, Ridolfo",0.002642007926023778,0.14285714285714285,5.756794567928128
"Bellini, Gentile",0.0066050198150594455,"Bellini, Giovanni",0.011889035667107,0.6,5.657258894377214
"San Marco, Fra Bartolommeo di (Baccio della Porta)",0.003963011889035667,"Sogliani, Giovanni Antonio",0.0066050198150594455,0.33333333333333337,5.657258894377214
"San Gimignano, Vincenzio da (Vincenzio Tamagni)",0.003963011889035667,"Urbino, Timoteo da (Timoteo della Vite)",0.0066050198150594455,0.33333333333333337,5.657258894377214
"Ghiberti, Bartoluccio",0.005284015852047556,"Pollaiuolo, Antonio",0.005284015852047556,0.25,5.564149489985732
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.021136063408190225,"Luigi, Andrea (L' Ingegno)",0.001321003963011889,0.0625,5.564149489985732
"Urbino, Bramante da",0.021136063408190225,Ventura,0.001321003963011889,0.0625,5.564149489985732
"Urbino, Bramante da",0.021136063408190225,"Dï¿½rer, Albrecht",0.001321003963011889,0.0625,5.564149489985732
"Rosselli, Cosimo",0.003963011889035667,"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.007926023778071334,0.33333333333333337,5.39422448854342
"Albertinelli, Mariotto",0.007926023778071334,"San Marco, Fra Bartolommeo di (Baccio della Porta)",0.003963011889035667,0.16666666666666669,5.39422448854342
"Bellini, Giovanni",0.011889035667107,"Bellini, Jacopo",0.002642007926023778,0.11111111111111112,5.394224488543419
"San Gallo, Antonio da (the elder)",0.005284015852047556,"San Gallo, Giuliano da",0.018494055482166448,0.75,5.341757068649284
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.02509907529722589,Polycletus,0.001321003963011889,0.05263157894736842,5.316221976542146
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.02509907529722589,"Ghiberti, Bonaccorso",0.001321003963011889,0.05263157894736842,5.316221976542146
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.02509907529722589,"Ghiberti, Vittorio",0.001321003963011889,0.05263157894736842,5.316221976542146
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.02509907529722589,"Panicale, Masolino da",0.001321003963011889,0.05263157894736842,5.316221976542146
Torrigiano,0.003963011889035667,"Credi, Lorenzo di",0.009247027741083224,0.33333333333333337,5.171832067206972
"Cimabue, Giovanni",0.01453104359313078,"Tafi, Andrea",0.005284015852047556,0.18181818181818182,5.104717871348434
"Vinci, Leonardo da",0.02906208718626156,Salai,0.001321003963011889,0.045454545454545456,5.104717871348434
"Vinci, Leonardo da",0.02906208718626156,"Credi, Maestro",0.001321003963011889,0.045454545454545456,5.104717871348434
"Maiano, Benedetto da",0.011889035667107,"Maiano, Giuliano da",0.0066050198150594455,0.22222222222222224,5.072296393656057
"Pisano, Giovanni",0.010568031704095112,"Pisano, Niccola",0.007926023778071334,0.25,4.9791869892645755
"Pisano, Giovanni",0.010568031704095112,Agostino (of Siena),0.003963011889035667,0.125,4.9791869892645755
"Casentino, Jacopo di",0.003963011889035667,"Aretino, Spinello",0.010568031704095112,0.33333333333333337,4.9791869892645755
"Vecelli, Tiziano (Tiziano da Cadore)",0.0066050198150594455,"Lombardi, Alfonso",0.0066050198150594455,0.19999999999999998,4.920293300211007
"Buonarroti, Michelagnolo",0.017173051519154558,"Indaco, Jacopo dell'",0.002642007926023778,0.07692307692307693,4.86370977184464
"Rosselli, Cosimo",0.003963011889035667,"Cosimo, Piero di",0.011889035667107,0.33333333333333337,4.809261987822263
Donato (Donatello),0.036988110964332896,"Banco, Nanni d' Antonio di",0.002642007926023778,0.07142857142857142,4.756794567928128
"Maiano, Benedetto da",0.011889035667107,"Cronaca, Il (Simone del Pollaiuolo)",0.009247027741083224,0.22222222222222224,4.586869566485815
"Urbino, Bramante da",0.021136063408190225,"Claudio, Maestro",0.002642007926023778,0.0625,4.5641494899857324
"Urbino, Bramante da",0.021136063408190225,"Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)",0.002642007926023778,0.0625,4.5641494899857324
Giotto,0.043593130779392336,"Capanna, Puccio",0.001321003963011889,0.030303030303030304,4.519755370627278
"Cimabue, Giovanni",0.01453104359313078,"Gaddi, Gaddo",0.003963011889035667,0.09090909090909091,4.519755370627278
"Contucci, Andrea (Andrea Sansovino)",0.01453104359313078,"Montelupo, Raffaello da",0.003963011889035667,0.09090909090909091,4.519755370627278
"Sarto, Andrea del (Andrea d' Agnolo)",0.04491413474240423,"Barile, Gian (of Florence)",0.001321003963011889,0.029411764705882353,4.4766866487353925
"Sarto, Andrea del (Andrea d' Agnolo)",0.04491413474240423,"Agnolo, Baccio d' (Baccio Baglioni)",0.001321003963011889,0.029411764705882353,4.4766866487353925
"Sarto, Andrea del (Andrea d' Agnolo)",0.04491413474240423,"Pontormo, Jacopo da (Jacopo Carrucci)",0.002642007926023778,0.058823529411764705,4.4766866487353925
"Sarto, Andrea del (Andrea d' Agnolo)",0.04491413474240423,"Conti, Domenico",0.001321003963011889,0.029411764705882353,4.4766866487353925
"Sarto, Andrea del (Andrea d' Agnolo)",0.04491413474240423,"Salviati, Francesco (Francesco de' Rossi)",0.001321003963011889,0.029411764705882353,4.4766866487353925
"Viniziano, Antonio",0.005284015852047556,"Bellini, Giovanni",0.011889035667107,0.25,4.394224488543419
"Francesca, Piero della (Piero Borghese, or Piero dal Borgo a San Sepolcro)",0.011889035667107,"Vasari, Lazzaro (the elder)",0.005284015852047556,0.11111111111111112,4.394224488543419
"Ghirlandajo, Domenico",0.015852047556142668,Gherardo (of Florence),0.003963011889035667,0.08333333333333334,4.394224488543419
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.02509907529722589,"Ghiberti, Bartoluccio",0.005284015852047556,0.10526315789473684,4.316221976542146
"Buonarroti, Michelagnolo",0.017173051519154558,Torrigiano,0.003963011889035667,0.07692307692307693,4.278747271123484
"Buonarroti, Michelagnolo",0.017173051519154558,"Montelupo, Raffaello da",0.003963011889035667,0.07692307692307693,4.278747271123484
"Gaddi, Taddeo",0.010568031704095112,"Gaddi, Agnolo",0.0066050198150594455,0.125,4.24222139509837
"Pisano, Giovanni",0.010568031704095112,Agnolo (of Siena),0.0066050198150594455,0.125,4.24222139509837
"Botticelli, Sandro (Sandro di Botticello, or Alessandro Filipepi)",0.009247027741083224,"Ghirlandajo, Domenico",0.015852047556142668,0.2857142857142857,4.171832067206972
"Contucci, Andrea (Andrea Sansovino)",0.01453104359313078,"Montelupo, Baccio da",0.005284015852047556,0.09090909090909091,4.104717871348434
"Bellini, Giovanni",0.011889035667107,"Vecelli, Tiziano (Tiziano da Cadore)",0.0066050198150594455,0.11111111111111112,4.072296393656057
"Spinelli, Parri",0.007926023778071334,"Robbia, Luca della",0.010568031704095112,0.16666666666666669,3.979186989264576
"Orcagna, Andrea di Cione",0.005284015852047556,"Buffalmacco, Buonamico",0.017173051519154558,0.25,3.8637097718446394
"Buonarroti, Michelagnolo",0.017173051519154558,"Signorelli, Luca (Luca da Cortona)",0.005284015852047556,0.07692307692307693,3.8637097718446394
Donato (Donatello),0.036988110964332896,Simone (brother of Donatello),0.002642007926023778,0.03571428571428571,3.756794567928128
Donato (Donatello),0.036988110964332896,"Padova, Vellano da",0.002642007926023778,0.03571428571428571,3.756794567928128
"Sanzio, Raffaello (Raffaello da Urbino)",0.07397622192866579,"Bolognese, Marc' Antonio (Marc' Antonio Raimondi, or de' Franci)",0.001321003963011889,0.017857142857142856,3.756794567928128
"Sanzio, Raffaello (Raffaello da Urbino)",0.07397622192866579,Baviera,0.001321003963011889,0.017857142857142856,3.756794567928128
"Sanzio, Raffaello (Raffaello da Urbino)",0.07397622192866579,"Dï¿½rer, Albrecht",0.001321003963011889,0.017857142857142856,3.756794567928128
"Sanzio, Raffaello (Raffaello da Urbino)",0.07397622192866579,"Barile, Gian (Giovan)",0.001321003963011889,0.017857142857142856,3.756794567928128
"Sanzio, Raffaello (Raffaello da Urbino)",0.07397622192866579,Fivizzano,0.001321003963011889,0.017857142857142856,3.756794567928128
"Sanzio, Raffaello (Raffaello da Urbino)",0.07397622192866579,"Pistoia, Il (Leonardo)",0.001321003963011889,0.017857142857142856,3.756794567928128
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.007926023778071334,Franciabigio (Francia),0.013210039630118891,0.16666666666666669,3.6572588943772133
Masaccio,0.009247027741083224,"Uccello, Paolo",0.011889035667107,0.14285714285714285,3.5868695664858152
Giotto,0.043593130779392336,"Laurati, Pietro (Pietro Lorenzetti)",0.002642007926023778,0.030303030303030304,3.5197553706272786
Giotto,0.043593130779392336,"Tafi, Andrea",0.005284015852047556,0.06060606060606061,3.5197553706272786
"Verrocchio, Andrea",0.015852047556142668,"Vinci, Leonardo da",0.02906208718626156,0.33333333333333337,3.5197553706272786
"Sanzio, Raffaello (Raffaello da Urbino)",0.07397622192866579,"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.007926023778071334,0.08928571428571429,3.4937601620943335
"Ghirlandajo, Ridolfo",0.002642007926023778,"Sarto, Andrea del (Andrea d' Agnolo)",0.04491413474240423,0.5,3.476686648735392
"Sarto, Andrea del (Andrea d' Agnolo)",0.04491413474240423,Franciabigio (Francia),0.013210039630118891,0.14705882352941177,3.476686648735392
"Sarto, Andrea del (Andrea d' Agnolo)",0.04491413474240423,"Sansovino, Jacopo (Jacopo Tatti)",0.002642007926023778,0.029411764705882353,3.476686648735392
Giotto,0.043593130779392336,"Cimabue, Giovanni",0.01453104359313078,0.15151515151515152,3.3822518468773435
"Vinci, Leonardo da",0.02906208718626156,"Credi, Lorenzo di",0.009247027741083224,0.09090909090909091,3.29736294929083
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.021136063408190225,"Pinturicchio, Bernardino",0.0066050198150594455,0.0625,3.2422213950983694
Giotto,0.043593130779392336,Stefano,0.0066050198150594455,0.06060606060606061,3.197827275739916
"Sanzio, Raffaello (Raffaello da Urbino)",0.07397622192866579,"Modena, Pellegrino da (Pellegrino degli Aretusi, or de' Munari)",0.003963011889035667,0.03571428571428571,3.1718320672069713
"Verrocchio, Andrea",0.015852047556142668,"Credi, Lorenzo di",0.009247027741083224,0.08333333333333334,3.1718320672069713
"Buonarroti, Michelagnolo",0.017173051519154558,"San Gallo, Giuliano da",0.018494055482166448,0.15384615384615385,3.0563548497870356
"Buonarroti, Michelagnolo",0.017173051519154558,"Credi, Lorenzo di",0.009247027741083224,0.07692307692307693,3.0563548497870356
"Marcilla, Guglielmo da (Guillaume de Marcillac)",0.007926023778071334,"Urbino, Bramante da",0.021136063408190225,0.16666666666666669,2.979186989264576
"Lippi, Filippo (Filippino)",0.007926023778071334,"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.021136063408190225,0.16666666666666669,2.979186989264576
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.007926023778071334,"Urbino, Bramante da",0.021136063408190225,0.16666666666666669,2.979186989264576
Giotto,0.043593130779392336,"Cavallini, Pietro",0.003963011889035667,0.030303030303030304,2.9347928699061225
Giotto,0.043593130779392336,"Pisano, Andrea",0.007926023778071334,0.06060606060606061,2.9347928699061225
"Buonarroti, Michelagnolo",0.017173051519154558,"Urbino, Bramante da",0.021136063408190225,0.15384615384615385,2.86370977184464
"Sanzio, Raffaello (Raffaello da Urbino)",0.07397622192866579,"Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)",0.002642007926023778,0.017857142857142856,2.7567945679281274
"Sanzio, Raffaello (Raffaello da Urbino)",0.07397622192866579,"Bagnacavallo, Bartolommeo da (Bartolommeo Ramenghi)",0.002642007926023778,0.017857142857142856,2.7567945679281274
"San Gallo, Giuliano da",0.018494055482166448,"Urbino, Bramante da",0.021136063408190225,0.14285714285714285,2.7567945679281274
"Pisano, Andrea",0.007926023778071334,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.02509907529722589,0.16666666666666669,2.7312594758209903
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.02509907529722589,"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.04227212681638045,0.2631578947368421,2.6381500714295085
Donato (Donatello),0.036988110964332896,"Uccello, Paolo",0.011889035667107,0.07142857142857142,2.5868695664858152
Giotto,0.043593130779392336,"Gaddi, Taddeo",0.010568031704095112,0.06060606060606061,2.519755370627278
"Vinci, Leonardo da",0.02906208718626156,"Lippi, Filippo (Filippino)",0.007926023778071334,0.045454545454545456,2.519755370627278
"Buonarroti, Michelagnolo",0.017173051519154558,"Vinci, Leonardo da",0.02906208718626156,0.15384615384615385,2.4042781532073425
"Buonarroti, Michelagnolo",0.017173051519154558,"Sanzio, Raffaello (Raffaello da Urbino)",0.07397622192866579,0.38461538461538464,2.378282944674398
Donato (Donatello),0.036988110964332896,"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.04227212681638045,0.21428571428571425,2.3417570686492835
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.04227212681638045,"Maiano, Giuliano da",0.0066050198150594455,0.03125,2.2422213950983694
Giotto,0.043593130779392336,"Gaddi, Agnolo",0.0066050198150594455,0.030303030303030304,2.197827275739916
"San Marco, Fra Bartolommeo di (Baccio della Porta)",0.003963011889035667,"Sanzio, Raffaello (Raffaello da Urbino)",0.07397622192866579,0.33333333333333337,2.1718320672069718
"San Gimignano, Vincenzio da (Vincenzio Tamagni)",0.003963011889035667,"Sanzio, Raffaello (Raffaello da Urbino)",0.07397622192866579,0.33333333333333337,2.1718320672069718
"Sarto, Andrea del (Andrea d' Agnolo)",0.04491413474240423,"Sogliani, Giovanni Antonio",0.0066050198150594455,0.029411764705882353,2.1547585538480303
Donato (Donatello),0.036988110964332896,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.02509907529722589,0.10714285714285712,2.0938295552056982
Donato (Donatello),0.036988110964332896,Michelozzo Michelozzi,0.009247027741083224,0.03571428571428571,1.9494396458705234
"Vinci, Leonardo da",0.02906208718626156,"Cosimo, Piero di",0.011889035667107,0.045454545454545456,1.934792869906122
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.007926023778071334,"Sarto, Andrea del (Andrea d' Agnolo)",0.04491413474240423,0.16666666666666669,1.8917241480142362
"Buonarroti, Michelagnolo",0.017173051519154558,"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.021136063408190225,0.07692307692307693,1.8637097718446396
Donato (Donatello),0.036988110964332896,"Robbia, Luca della",0.010568031704095112,0.03571428571428571,1.7567945679281276
"Sanzio, Raffaello (Raffaello da Urbino)",0.07397622192866579,"Urbino, Bramante da",0.021136063408190225,0.07142857142857142,1.7567945679281276
"Sanzio, Raffaello (Raffaello da Urbino)",0.07397622192866579,"Francia, Francesco",0.005284015852047556,0.017857142857142856,1.7567945679281276
"Sanzio, Raffaello (Raffaello da Urbino)",0.07397622192866579,"Lotti, Lorenzetto (Lorenzo)",0.005284015852047556,0.017857142857142856,1.7567945679281276
"Verrocchio, Andrea",0.015852047556142668,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.02509907529722589,0.08333333333333334,1.73125947582099
"Buonarroti, Michelagnolo",0.017173051519154558,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.02509907529722589,0.07692307692307693,1.6157822584010542
"Sanzio, Raffaello (Raffaello da Urbino)",0.07397622192866579,"Urbino, Timoteo da (Timoteo della Vite)",0.0066050198150594455,0.017857142857142856,1.4348664730407652
"Sanzio, Raffaello (Raffaello da Urbino)",0.07397622192866579,"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.021136063408190225,0.05357142857142856,1.3417570686492837
"Cosimo, Piero di",0.011889035667107,"Sarto, Andrea del (Andrea d' Agnolo)",0.04491413474240423,0.11111111111111112,1.3067616472930799
